,author_id,id,created_at,text
57,330556850,1221448479978987520,2020-01-26T15:03:05.000Z,"@cnnbrk China should start watching what they kill and eat. Dog, cats, monkeys, bats, kangaroos, whales, dolphins etc. Is there anything this people don’t eat. They are eating to extinction some of these animals and fish. They wore masks before this outbreak that was a hint to future."
58,1167612305653108736,1246951584778481664,2020-04-06T00:03:19.000Z,"@HurdOnTheHill @Northma14262368 @axios He is to awaken the world, to rise up against the Chinese Communist Party, and not to become their slaves, because they are silently invading all areas of the world and want to confuse people with lies! #anticcp #AntiChinazi #AnyWhereButChina #ABC_challenge #ChinaLiedPeopleDied"
59,356335174,1249268594665385984,2020-04-12T09:30:17.000Z,"@OzraeliAvi @Imamofpeace Good to know d world is waking up to China’s lying &amp; cheating which is manifested in so many ways in every country round d https://t.co/Pc3tbhGnQp wasn’t  enough for them to send the virus,they want to deny ppl survival too.
#ChinaLiedPeopleDied 
#CCPVirus 
#ChineseBioterrorism"
60,1165849569113985024,1249681981522108417,2020-04-13T12:52:57.000Z,The most disgusting culture/people/attitude 😡🇨🇳which explain why they got Virus everywhere and finally spreading to all over the world 🌎 #CCPChina #ChinaLiedPeopleDied #WuhanVirus #hongkongisnotchina #China_is_terrorist https://t.co/oR9jbEtGG9
61,840792229169971202,1223179799901814784,2020-01-31T09:42:44.000Z,@ChinaDaily Close down China’s bushmeat markets.
62,1114892344615145473,1243022414792904706,2020-03-26T03:50:12.000Z,@ANI Yes!! We should attack the creators of #ChineseWuhanVirus . Lets make China pay for their sins against nature and humanity!! #ChinaLiedPeopleDied
63,1196206898388914176,1233270171005005824,2020-02-28T05:58:16.000Z,"@HawleyMO China CCP already started a virus world war and the rest of the world are still sleeping. China CCP spy will put virus to your  military bases, churchs, transportations and other public places. The world need work up now!!"
64,1050000901702709249,1224574784316399616,2020-02-04T06:05:54.000Z,"@Romi62631636 @RahulGandhi @PChidambaram_IN @narendramodi China has no government, it's communist party that rules...it's a community of kings ! Learn ..."
65,849219524075192320,1241207563934257153,2020-03-21T03:38:38.000Z,The Chinese Communist Party （CCP）laboratory prevents the virus from bringing happiness and happiness to the world. It poisons Chinese people and humans. So I call it CCP virus https://t.co/eF33FME2s1
66,1163756691680137217,1240865747728863232,2020-03-20T05:00:23.000Z,@EnzoMazak #ChinaLiedPeopleDied #ChineseWuhanVirus #chinaIsAsshoe and #CCPChina is full of shit!
67,1225755833553678336,1247861056929542145,2020-04-08T12:17:14.000Z,"#China is certainly using #CoronavirusOutbreak to quell humanrights voices across #China. #CCP atrocities on civil liberties have increased significantly. #HongKong is worst affected. #ChineseVirus is threat to humanity. #ChinaLiedPeopleDied 
#BoycottChina . https://t.co/WTrXovkeJe"
68,754293896272711680,1244995233001037824,2020-03-31T14:29:29.000Z,"#ChinaLiedPeopleDied.
#CCPVirus to world: Chinese are not a virus.
Now peaceful to India: https://t.co/V4N4KbDz9p"
69,1101698641616461826,1239970457333325825,2020-03-17T17:42:49.000Z,"Be it bats &amp; nasty bushmeat OR a genetically engineered bio-weapon that ran loose, China IS the origin and hence the most appropriate nomenclature for it is the #ChinaVirus or #ChineseVirus rather than #ncovid19
Thanks @realDonaldTrump for calling #ASpadeASpade https://t.co/DZAwSyZzXq"
0,788823033477599233,1240692408657924096,2020-03-19T17:31:35.000Z,@WSJ #China threw the bodies into incinerators to conceal the number of dead. #ChinaLiedPeopleDied #China #ChinaVirus
1,377277534,1230260987388813312,2020-02-19T22:40:51.000Z,@XHNews The China Communist Party encourages tourists to visit the largest prison ever in the world. CCP China. The bars are not evident but freedom in CCP China is an illusion. 🇦🇺
2,1217801658912010241,1226901384940814337,2020-02-10T16:10:59.000Z,"@charliekirk11 China is never Reliable by any means.

CCP stands for ""Criminal Communist's Party"" of China. 

Corona Virus was created to finish Hong Kong problem, but it backfired on China.

More than 300 million Chinese are quarantined.

Thousands have died of Corona Virus.

#BoycottChina"
3,58639079,1249046228320616448,2020-04-11T18:46:41.000Z,Dr. Shi ZHENGHLI aka: Dr. Death remains concealed to this day by the Chinese Communists. Dr. Shi ZHENGHLI is undoubtedly responsible for manufacturing this synthetic killer #WuhanCoronaVirus. The #CCP continue to cover it up and spew propaganda.  #LabDerived #CCPVirus #BanChina https://t.co/rTRMgMSNA3
4,871145276391772161,1247009827336998914,2020-04-06T03:54:45.000Z,"@HuXijin_GT I don’t know. Maybe stop eating dogs, cats, bats, and anything else that moves🤬

Was this an intentional global pandemic orchestrated by the Chinese government? The entire world will know sooner than later.

#ChinaLiedPeopleDied 
#ChinaCoronaVirus"
5,182927673,1243438363039764480,2020-03-27T07:23:02.000Z,"@DeepikaBhardwaj “China takes the full responsibility for screwing the world with Wuhan Virus, we know the nature of virus and did not tell the world for one month so it can spread and we can buy out companies at cheaper rates later”"
6,713692440046084096,1239760904033456129,2020-03-17T03:50:07.000Z,全稱：Chinese Communist Party Virus https://t.co/2gAS3PjYPq
7,3192979808,1242012646561349632,2020-03-23T08:57:45.000Z,"Chinese Communist Party Virus 
https://t.co/PGbrltpI8J"
8,1113104490117226498,1243346432943247360,2020-03-27T01:17:44.000Z,@Sankei_news Chinese Communist Party virus
9,899284789441642496,1239952029956452353,2020-03-17T16:29:35.000Z,@missionisgreat @realDonaldTrump Chinese communist party virus 🦠
10,728386218,1240896414042820608,2020-03-20T07:02:14.000Z,@lihkg_forum chinese communist party virus 😌
11,1178251077155614722,1240445229624217601,2020-03-19T01:09:23.000Z,"@RepMichaelWaltz #CCP killed tens of millions people in China due to its authoritaian, prohibited freedom of speech and news!  CCP repeat the history by using #ChineseVirus, disinformation, cover up and delay news.., to expell foreign journalists is another tool to kill more people in the world!"
12,988296998062252033,1240148177430425601,2020-03-18T05:29:00.000Z,"@Suvera_ Chinese govt did research n found that COVID19 originated from bats in caves surrounding Wuhan 

China as always trying to frame US Army for origin of Wuhan virus😂😂😂

Bats➡ Civet (cat)➡Man"
13,303754533,1242156833109872643,2020-03-23T18:30:41.000Z,@PDChina I hope the rest of the world absolutely decimates China's communist government when this is over. #ChinaLiedAndPeopleDied #ChineseVirus #ChinaCoronaVirus #WuhanVirus
14,365540734,1226529622420008960,2020-02-09T15:33:44.000Z,@AP @CNN @BBCWorld China needs to STOP eating Dogs &amp; other animals. They carry many diseases due to how they view animals in that country. Unless they want more of these diseases.
15,780060992126455809,1247287239547203590,2020-04-06T22:17:06.000Z,"The totalitarian regimes dissipate humanity: Hitler would have devoured the world, Stalin would have annihilated the human kind and China has spread the lethal #Covid_19; let’s say NO to totalitarianism. 
#ChinaLiedPeopleDied
#ChineseVirusCensorship"
16,1240552802390138880,1248207926201683968,2020-04-09T11:15:34.000Z,"Do not trust chinazi! ..#ccp #chinazi #ChinaVirus #CCPChina #WuhanVirus #CommunistChina #CommunistVirus
#FreeHongKong 
https://t.co/LFFvLeEwmQ"
17,1183729482626027521,1245930510624231424,2020-04-03T04:25:56.000Z,"China saves the world???
Fuck China! Fuck CCP!
https://t.co/gcoZJANn5l
#TaiwanCanHelp 
#CCPVirus #WuhanVirus  #COVIDー19 #ChinaLiedPeopleDie"
18,3189754680,1247643308312182786,2020-04-07T21:51:59.000Z,"@SecPompeo China deliberately spreads the virus, the communists have to answer to the buttocks for hitting the world.
Down with China and communists country.
#ChineseVirusCensorship 
#ChinaLiedPeopleDied https://t.co/PR5AhGXmhC"
19,1228602890240946177,1242045701460070400,2020-03-23T11:09:05.000Z,"#ChinaLiedPeopleDied 
CCP, terrorist of the world https://t.co/7CRVJGnjgZ"
20,1243422895360987137,1249860928788508672,2020-04-14T00:44:01.000Z,Why the fuck are we on China’s ass we gave them the idea to eat bats and shit freedom to all I guess but still we acting like they stole our lunch money or something #CCPVirus #ChinaMustPay 👈🏼 wtf is this
21,3244039427,1248857170407501824,2020-04-11T06:15:26.000Z,@paranoidbull China leaked the virus and killed tens thousands around the world - CCP dropped a nuclear bomb. China is not only reckless but truly vicious. We are united to fight the communist party - time to sever our relationship with China.
22,133366471,1245218032076521472,2020-04-01T05:14:48.000Z,@HuXijin_GT Wait a minute! This sounds like you admited the fact that virus is from China! #WuhanVirus #CCPVirus #ChineseVirus
23,869192704571428864,1238230825856106496,2020-03-12T22:30:08.000Z,can we get #fuckchina trending please. like for fucks sakes these damn chinks just infected the whole world
24,916142907622658066,1249612147958648834,2020-04-13T08:15:27.000Z,"@suzutaro26 Not China, but the CCP. https://t.co/z1clYaTSj8"
25,1140689080830717952,1244754789491064832,2020-03-30T22:34:02.000Z,@RealSaavedra @Al82754998 This is what CCP Chinese want ! Very disgusting people ! #FuckChina #MakeChinaPay https://t.co/BxLMURh8Y2
26,1178505424955269121,1249640782207713281,2020-04-13T10:09:14.000Z,"@samhumphries Now, #CCP ban the game in #China 

We know see #CCPChina don’t allow freedom of speech 
So, how can we believe the data and information released by #CCP is believable?
#ChinaLiedPeopleDied"
27,756784972304756736,1231838732988252161,2020-02-24T07:10:15.000Z,"@CPIM_WESTBENGAL Communists go Back to China

Communists go back to China

Communists go back to China

Communists scoundrels go back to China

Communists go back to China

Communists go back to China."
28,873176182350651393,1223374177182322696,2020-01-31T22:35:07.000Z,@shynxzy @ChinkChowMein @rickmngmnt @jyllandsposten H5N1 literally came from china the birth place of all the bad things on planet earth
29,1140689080830717952,1247206567973236736,2020-04-06T16:56:32.000Z,"@GordonGChang 100% clear-minded! They are murderers, not victims. #CCPvirus #FuckChina #ChinaIsAsshole #MakeChinaPay"
30,4332598048,1246243093843771393,2020-04-04T01:08:02.000Z,@ACTBrigitte The CCP has hijacked “China” and “Chinese.“ The CCP commits atrocities against the Chinese people and the world. Do not fall victim to their propaganda. The virus is a danger to the Chinese people and all of us because of the CCP. Therefore Wuhan Coronavirus is from the CCP.
31,1123110053999972352,1244575657226616832,2020-03-30T10:42:14.000Z,So #FentanylChina ruined our economy and way of life. When #ChinaVirus is under control. @realDonaldTrump should make the #CCP pay for what they have done to the world. #ChinaLiedPeopleDied
32,117749205,1251150702920917001,2020-04-17T14:09:07.000Z,"If you support China, this what you are supporting.
Innocent civilians in constant scrutiny because of their Chinese Communist Party. 

#ChinaLiedPeopleDie 
#CCP https://t.co/sTjMGBQM1g"
33,495146053,1250480688211488768,2020-04-15T17:46:43.000Z,"@BoldnYoung @business Sadly only direction stupid Chinese bots have is to pin it on Trump.
#ChineseVirus
#WuhanVirus 
#CCPVirus
#ChinaLiedPeopleDied"
34,1250399218629578752,1250515529397346305,2020-04-15T20:05:10.000Z,Tens of thousands of people around the world would be alive today if the Communist Chinese Government had not lied and covered-up the #WuhanVirus #ChinaLiedPeopleDied #WHOLiedPeopleDied https://t.co/WJhBOPFZ6E
35,1167612305653108736,1248135485555216384,2020-04-09T06:27:43.000Z,"@studioincendo @WoneTone He is to awaken the world, to rise up against the Chinese Communist Party, and not to become their slaves, because they are silently invading all areas of the world and want to confuse people with lies! #anticcp #AntiChinazi #AnyWhereButChina #ABC_challenge #ChinaLiedPeopleDied"
36,36545901,1249721030047756289,2020-04-13T15:28:06.000Z,Never trusted them at all #ccp #china #XiJinping #WuhanVirus https://t.co/VG5yoUKXrI
37,1134732019525537793,1249500469392625664,2020-04-13T00:51:41.000Z,"@ChroniclesRW The FUCK China! The virus is Chinese its from Wuhan, China! 🤬"
38,171961065,1248948692725501952,2020-04-11T12:19:07.000Z,"When communist allies are speaking about humanism, racism, xenophobia etc., you know something is very wrong.
#fuckcommunism #xiputinbromance #chinarussia #politicalbromance #chinaliedpeopledied #ccpvirus https://t.co/7H6UcN7kfq"
39,731510139493203968,1241755053800558592,2020-03-22T15:54:10.000Z,@GordonGChang @shiroihamusan CCP virus  sir.  Chinese communist party made it. Thank you for calling it CCP virus. We as the Chinese people are also victims. People are dying right now.
40,990208711,1230794318455066627,2020-02-21T10:00:07.000Z,China should close its live markets where every kind of animal is sold for slaughter and hacked up as dead bodies for chewing by the cannibal freaks who devour anything thats got skin and flesh with or without bones https://t.co/OWFQ7qZJoi
41,990208711,1230801765445931008,2020-02-21T10:29:42.000Z,China should close its live markets where every kind of animal is sold for slaughter and hacked up as dead bodies for chewing by the cannibal freaks who devour anything thats got skin and flesh with or without bones=methane gas pollution https://t.co/4RYKERYsiz
42,990208711,1230846780381618179,2020-02-21T13:28:35.000Z,China should close its live markets where every kind of animal is sold for slaughter and hacked up as dead bodies for chewing by the cannibal freaks who devour anything thats got skin and flesh with or without bones https://t.co/0kNtRyRn4J
43,1195047329524355072,1250168944922480640,2020-04-14T21:07:58.000Z,"#CCP leaked their bio-weapon in #Wuhan, then spread disinformation to confuse the world, while shipping all PPE they could find to #China. Causing not only a global pandemic of the #CCPVirus, but also crippling frontline hospital workers around the world. #ChinaLiedPeopleDied https://t.co/WjGax1AkZi"
44,1213439287221354497,1221609404467798016,2020-01-27T01:42:33.000Z,"On the 70th anniversary of the People's Republic of China, President #XiJinping made the leaders of the Communist Party bow deeply--3 times--to the corpse of Mao Zedong.

And the 🌍 thinks the Party is legit bc they organized the @Olympics once?
#WuhanCoronaVirus
#StopBeijing2022 https://t.co/9rypO5UpKX"
45,351289219,1241353527051591681,2020-03-21T13:18:38.000Z,#fuckchina they didn’t stop virus when was discovered and now the whole world suffering and they are ok fuck them fuck fuck
46,15100622,1241780338235301888,2020-03-22T17:34:38.000Z,@RepAdamSchiff China is a communist country that lied to the world about Wuhan virus. We need to hold them accountable
47,311857126,1249896771318251521,2020-04-14T03:06:26.000Z,@BBCNews the coronavirus #CCPVirus was exported by Chinese scums @zlj517 @SpokespersonCHN @amblinsongtian @MFA_China Chinese President Xi Zombie Pooh Pooh Jinping known as @Chinamission2un #shanghaivirus #Communistvirus #beijingvirus #ChinaLiedPeopleDied  #CCPVirus_Coronavirus
48,2418182917,1240462008513957889,2020-03-19T02:16:04.000Z,"#china #communistpartyofchina #ccpvirus
Holding China’s Communist Party Responsible for the Global Spread of Coronavirus—Maura Moynihan
American Thought Leaders - The Epoch Times
https://t.co/vKzT6VJTYi"
49,1194426163940253697,1237571267303051264,2020-03-11T02:49:17.000Z,"@charliekirk11 Please call it “CCP Virus”. CCP = Chinese Communist Party, who should be held accountable to the release of this virus from their bio weapon P4 lab located in Wuhan."
50,1162010420745342976,1244648594277203968,2020-03-30T15:32:03.000Z,"@natalieben Very true. The world wouldn't have suffered #WuhanVirus pandemic now if China hadn't covered up the outbreak, manipulated @WHO to understate the disease and arrested the whistleblowers. Authoritarianism by Communist China is the true virus threatening us all. #ChinaLiedPeopleDied https://t.co/2n54SD3ean"
51,1233971959156727809,1243697042821541888,2020-03-28T00:30:56.000Z,"@IngrahamAngle CCP  VIRUS.
CHINESE COMMUNIST PARTY VIRUS.
CCP VIRUS HURT EVERY PEOPLE AROUND THE WORLD."
52,2674728913,1247244136261906432,2020-04-06T19:25:49.000Z,"@lukedepulford @GOVUK @tariqahmadbt #ChinaLiedPeopleDied, first Tibet then Hong Kong and now the world, from human right to healthy issue. Unfortunately debunking the lie may not enough to stop lieing. 
We need to show CCP there are consequences for fooling the world, otherwise the whole world will be the victim."
53,294361185,1249733508735606791,2020-04-13T16:17:42.000Z,@UN @antonioguterres @WHO how could this ever happen if china still lies about new daily cases ? if the wet markets are still open ? are you kidding us ? #ChineseVirus19 #CCPVirus #ChinaLiedPeopleDied #chinazi #ChineseVirus #ChinaMustPay #BoycottChina #COVID2019 #Covid_19
0,1073610471998140416,1240979974271782912,2020-03-20T12:34:16.000Z,"""Chinese virus"" &gt; let's kick those slant-eyed kids out of the country https://t.co/EOj4hiPGgd"
1,1239844606792978433,1249868997249478656,2020-04-14T01:16:05.000Z,"His staunch stance towards China is gross and should be scorned by all. The conspiracy is becoming as clear as the pristine seas; This is a plot devised by the CCP to plunder, invade other territories, and assert economic and territorial dominance #ChinaLiedPeopleDied #CCPVirus https://t.co/zDHRmRSnWU"
2,3306343538,1225983187316174848,2020-02-08T03:22:24.000Z,"@XHNews Slaughter house of #China 
#CommunistChina #sucks
#free your citizens for #god sake."
3,893993077,1251131206143533056,2020-04-17T12:51:39.000Z,#YES The #ChineseCommunistParty is #SatansDen the #CCP MUST be held #ACCOUNTABLE to the #WORLD #MakeChinaPay They are #PREDATORS We KNOW their game &amp; we WILL #FIGHTBACK #KAG 🇺🇸🇺🇸🇺🇸🦅🦅🦅❤️❤️❤️👍🏻👍🏻👍🏻 https://t.co/Mqajp6BiYa
4,75554748,1240618522746720257,2020-03-19T12:38:00.000Z,"@realDonaldTrump I actually appreciate calling the virus a Chinese one. The ones responsible for eating bats must be held accountable, as the world suffers. Given that civilized nations cannot treat humans like captive animals, clearly we cannot copy Chinese in treatment"
5,857329316761174016,1250218079688069120,2020-04-15T00:23:12.000Z,"@DLoesch The #Wuhan market didn't sell bats...but the #Wuhan biological weapons lab did have bat viruses. The U.S. sent them millions to improve safety. So, treat this as an act of war and destroy the #Chinese economy. Let the people of #China engage in regime change. #ChinaLiedPeopleDied"
6,1244272248040706050,1246914528065081344,2020-04-05T21:36:04.000Z,"@Portosj81 @googlenews #ChinaWetMarkets eat skinned dogs, cats, raccoons, rats, bats, snakes &amp; more unimaginable vermon.

#ShutItDown @ChinaDaily says has tried but is so hard.

Take their arses to a #Goulog that will change their tune.

SHUT IT DOWN CHINA OR U.S. WILL REALLY TARIFF U @realDonaldTrump"
7,819540392131457024,1247195833524563968,2020-04-06T16:13:53.000Z,#ChiNAZI Carrie Lam's  Terrorists kidnapped five young girls just now for their entertainment. THESE LOWLIFE MUST PAY!!!! #ChinaLiedPeopleDied #ChineseVirus #CCPVirus #MakeChinaPay https://t.co/uRAtSgNabc
8,1216643226,1243157240535752704,2020-03-26T12:45:57.000Z,"The CCPvirus could be ""Regime ender"" for Chinese communist party. Chinese Spring has officially started! https://t.co/P0U0QGPzVq"
9,826561290848059393,1232688527957274624,2020-02-26T15:27:01.000Z,"#Chinese #Communist Party been a calamity for China, bad for other countries, a plague to earth's animals &amp; a scourge to mother earth. After the virus passes, if it ever does, China's people need to throw off the CCPs shackles &amp; oust CCP. Get on their streets &amp; Bring Down the CCP https://t.co/0dshZoP9VL"
10,1244582003229339648,1245921889937027072,2020-04-03T03:51:41.000Z,@RepKenBuck Hold China accountable for spreading the virus around the world! #china #chinaliedpeopledied #wuhanvirus #chinavirus #CCPVirus https://t.co/v8MuM9map2
11,1971012259,1243215390924103680,2020-03-26T16:37:01.000Z,"China should be made responsible for the spread of the Chinese virus, for creating outcry in the world, for killing people. The world community should boycott China.  In the same way, there are many more.
 Why is China not responsible for this?
@narendramodi 
@realDonaldTrump https://t.co/G9AJHOJVVS"
12,415436105,1219140504685670402,2020-01-20T06:12:01.000Z,"Will Communist China be Number one in everything, including innovation in deadly viruses(#WuhanVirus, #Chronovirus) https://t.co/XMOTiJSjeo"
13,53582905,1239981870198059008,2020-03-17T18:28:10.000Z,"Chinese Virus

Kung-Flu

I swear we’re gonna hear CHINK-19 next 😂"
14,1069278227292655617,1245379098668564481,2020-04-01T15:54:49.000Z,"@FarleyUrquhart @slGcJzQcjkLu90s @TagSherman @VoiceofCal Why did China cover it up for months? Why was China the first hit by it? Why did China expel foreign reporters? What happened to 2.1 million people and their phones? China is still lying.

#ChinaLiedPeopleDied 
#CCPVirus"
15,1161065348138971136,1244396076930654210,2020-03-29T22:48:39.000Z,"If there is evidence that the CCP allowed the virus to escape China’s borders, even if the virus was completely naturally occurring, this act should be considered the largest act of bioterrorism in the history of the world. CCP leadership should be tried for war crimes. #CCPVirus"
16,903653433160343552,1236840168302080001,2020-03-09T02:24:10.000Z,@ddale8 And #China edited the #WuhanVirus 😎
17,321032572,1240567892208275462,2020-03-19T09:16:48.000Z,"#ChineseWuhanVirus #ChineseVirus 
Chinese creating so much trouble for the whole world. 
China should pay the world for this crime."
18,1144495407357034496,1246109812166819842,2020-04-03T16:18:25.000Z,#chinesevirus toke away lives of many good people.Let’s stay strong to win this virus and make China pay for our loss.The hands of #CCP_is_terrorist are full of bloods from other countries and how dare them still want to pretend as savior? #BoycottChina #CCP #ChinaLiedPeopleDied https://t.co/8MJIktG2du
19,738172438823849984,1232386721368563712,2020-02-25T19:27:45.000Z,"The CCP (Chinese COmmunist Party) regime calling people in the middle of the night, saying
“We (CCP) CAN'T IGNORE HIM (who publish online about Chinese democracy info), AS SOON AS HE GETS BACK TO CHINA WE'LL ARREST HIM""!

CCP, the TERRARIUM ORGANIZATION!
WE CONDAM CCP TERRORISTS! https://t.co/C6dimzhGIc https://t.co/KJk2G4a0dA"
20,1144439647067447297,1250085420072701952,2020-04-14T15:36:04.000Z,"@SenHawleyPress China Communist Party's usual practice, lie and hide. The world should give no more tolerance to the totalitarian, the human rights abuse and censorship is the key for delay warning, missed the time to contain the virus and eventually led to the world outbreak. #CCPVirus https://t.co/vHLKkH5SUc"
21,894620706238889984,1250332877448826880,2020-04-15T07:59:22.000Z,"THE WORLD NEEDS TO KNOW
#COVID19 #ChinaLiedPeopleDied #ChineseVirus19 #WuhanVirus #BoycottChina #CCP_is_terrorist 
Cut off China and Huawei 5G they’re bogus bullies pretending the weaks https://t.co/Ic2kuZZgfU"
22,946427389432745984,1238076533270552576,2020-03-12T12:17:02.000Z,Fuck China fuck Bats.
23,2425889982,1251116494186074112,2020-04-17T11:53:11.000Z,"#China’s deception, lies and cover-up on #WuhanVirus becoming more apparent each day.  Communist regime must be held accountable.
https://t.co/gPTC8L7Ugs"
24,1162010420745342976,1247167605154050048,2020-04-06T14:21:42.000Z,@MPIainDS The coverups and manipulation to @WHO by Communist China spread the #WuhanVirus to the world. The shameless tyranny now even spreads disinformation to downplay its role on the pandemic and shrink its responsibility. We must #MakeChinaPay for their faults. #ChinaLiedPeopleDied https://t.co/HMVdEZDyAc
25,633906305,1241201652620812289,2020-03-21T03:15:09.000Z,"@giovannicavett People hates the Media did not refer the virus , which was made in mainland China, to the Chinese Communist Virus!"
26,1213988970104680448,1240050977908174848,2020-03-17T23:02:46.000Z,We should consider as Communist Chinese government propaganda any allegation that #WuhanVirus or #ChineseVirus is “racist.” The CCP are that theme a week ago. #coronavirus https://t.co/tyzG1QBZhI
27,1220598904862806016,1241748375990489088,2020-03-22T15:27:38.000Z,@LacyJohnsonMN @RyanAFournier @realDonaldTrump Chinese Communist Party virus
28,1210394917379264513,1237035440164597760,2020-03-09T15:20:06.000Z,Chinese communist party virus 🦠 https://t.co/Uy0TNxOd5s
29,1058132126028173312,1244661299163914241,2020-03-30T16:22:33.000Z,@ChinaInFocusNTD CCP and Wuhan Virus should be destroyed.
30,959143481955508224,1240420008871841792,2020-03-18T23:29:10.000Z,I hope the CCP actually do enforce this ban on the consumption of wildlife in China.  Maybe something good will come out of #COVID19.  #WuhanVirus #Pangolin https://t.co/UPnl6468tp
31,83023044,1223442567842488320,2020-02-01T03:06:53.000Z,"TORCHING EVIDENCE China is cremating bodies in secret to hide true extent of death toll, says new report

https://t.co/22rtMIQo04"
32,1184312737008099329,1240534403035664384,2020-03-19T07:03:44.000Z,"@RealJamesWoods CCP-VIRUS! Emphasize the Communist portion.
Communism Kills!
Chinese COMMUNIST Party- Virus. It was the Regime's fault in hiding this mess! Not the Chinese people."
33,2171838914,1243191742666428416,2020-03-26T15:03:03.000Z,@XHNews China trying to show hero after it destroyed the world with it's #ChineseVirus. It's time to #BoycottChina #ChinaLiedPeopleDied
34,80905839,1243955723978989568,2020-03-28T17:38:50.000Z,"So in PRC, #Covid_19 is now identified as #CCPVirus.

CCP as in Chinese Communist Party."
35,15262478,1247363828393934849,2020-04-07T03:21:26.000Z,"Thank you mr, bannon.  And fuck you mr, Kissinger and the likes (big cooperates kissing up to totalitarian dictatorship), the truth will come out! #fuckchina #fuckccp #fuckwho #ChinaLiedPeopleDied #COVID19 #Covid_19 https://t.co/RwG5aSjtiO"
36,2590864452,1241932664556290048,2020-03-23T03:39:55.000Z,"@hoccgoomusic The major is #ChinaLiedPeopleDied, and #CCP should take its responsibility instead of blaming on other countries. For US and Italy citizens who now still think China helps, wake up, the only thing that China has ever done is propaganda and promotion of its own good. https://t.co/AdgaA86l0o"
37,961397287917424641,1244060631457763328,2020-03-29T00:35:42.000Z,"After this coronavirus shit is over, the rest of the world needs to collectively to go after the CCP. China needs to provide reparations to every other Country on earth. Period."
38,958773841257361408,1242722882192470017,2020-03-25T07:59:58.000Z,"@__innuka__ @arslan_hidayat They even eat human baby
#ChinaLiedPeopleDied 
#ChineseVirus"
39,1371976062,1240370959988785152,2020-03-18T20:14:16.000Z,@JohnParshon @benshapiro Chinese Communist Party Virus
40,575295839,1242236524692828160,2020-03-23T23:47:21.000Z,@AndrewYang @markbjardine CHINESE COMMUNIST PARTY VIRUS
41,1218608766851211266,1240752348424736768,2020-03-19T21:29:46.000Z,@Timcast Chinese Communist Party virus
42,1089697113360007169,1239973994981294082,2020-03-17T17:56:52.000Z,@DailyCaller Chinese Communist Party Virus
43,1000577648,1238552056211951619,2020-03-13T19:46:36.000Z,@Grummz Chinese Communist Party virus
44,880971151631151104,1224158555315548160,2020-02-03T02:31:58.000Z,"Chinese authorities now are ordering their people to get rid of their pets or have them culled, presumably fearing they can carry the coronavirus; I think it is because of impending food shortages!"
45,1193902764629381121,1227774183364595712,2020-02-13T01:59:10.000Z,China Need to Stop Eating everything That Moves
46,1193902764629381121,1227774139705982984,2020-02-13T01:59:00.000Z,China Need to Stop Eating everything That Moves https://t.co/1cqUGM8dC1
47,1162022767518052352,1251051993256189952,2020-04-17T07:36:53.000Z,"@ypchen Because the government of Taiwan know that #CCP cannot be trusted, and they have preparation of the #WuhanVirus outbreak.

#TaiwanCanHelp #TaiwanIsHelping #ChinaLiedPeopleDied"
48,1163723833766903808,1247952763884949504,2020-04-08T18:21:39.000Z,"@mattwridley Hong Kong, and also Taiwan, were the epidemic zone of SARS in 2003. We know clearly how untrustworthy Communist China is, so we get prepared early, even though HK govt acted incompetently in containing #WuhanVirus. #ChinaLiedPeopleDied #MakeChinaPay https://t.co/TsbZFizOkM"
49,727138548147593217,1241947682811392002,2020-03-23T04:39:36.000Z,"@eugenegu Let's call it a #WuhanVirus and not give China the clean-chit for all the mess being created. Let's hold the CPC accountable but Spare the Chinese people of personal and racist attacks, even they're victims of this opaque regime."
50,579608796,1250475168448892928,2020-04-15T17:24:47.000Z,"@sandibachom @Acosta It was the Chinese Communist Party. WHO covered it up for them. Since we are the WHO's biggest donor, the lied to us &amp; people died. #ChinaLiedPeopleDied"
51,38495835,1241344892774866944,2020-03-21T12:44:20.000Z,"Chinese Communist Party dictator Xi Jinping is personally responsible for the human and economic destruction occurring in our country and the rest of the world from the Wuhan virus. And he should be held to account.
https://t.co/xOApVEQO8D"
52,1378048946,1246422033908543490,2020-04-04T12:59:04.000Z,"CCP Virus started in late Nov. and lied to the world of its severity, they are still lying.
Does anybody really believe anything from this communist country?
#ChinaLiedPeopleDied 
#WashYourHands 
#DONTtouchYOURface"
53,965034247726731264,1236196903316004864,2020-03-07T07:48:03.000Z,@BuccoWater @Channel4News yeah fear mongering... meanwhile china shut down entire cities and ground their economy to a halt to stop it...
54,1078538450,1246336107769253894,2020-04-04T07:17:38.000Z,"@narendramodi China unleashed it's covert bio weapon #CCPVirus on the world.
Now reports are that it is supplying contaminated masks, kits PPE to further spread #ChineseVirus 
China, while earning trillions is destroying economies. Shouldn't it be made accountable?
#IndiaFightsCorona"
55,875444586373447680,1241369984716034049,2020-03-21T14:24:02.000Z,"The Chinese Communist Party #CCP can NOT be trusted!
#WuhanVirus #ChineseVirus #BeWoke https://t.co/lMvh2FHQHd"
56,2833684626,1249727605328064514,2020-04-13T15:54:14.000Z,"@GOPLeader Communist China basically declared war on the world by spreading the #WuhanVirus, which is a deadly weapon killing tens of thousands of innocent civilians. We should hold China accountable.
#coronavirus
#COVID19"
